Case1,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,1
Case168,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,32.10526316,0.0015,0.0002,24,0,0.4,2.86,1
Case169,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,35.78947368,0.0015,0.0002,24,0,0.4,2.86,1
Case170,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,39.47368421,0.0015,0.0002,24,0,0.4,2.86,1
Case171,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,43.15789474,0.0015,0.0002,24,0,0.4,2.86,1
Case172,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,46.84210526,0.0015,0.0002,24,0,0.4,2.86,1
Case173,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,50.52631579,0.0015,0.0002,24,0,0.4,2.86,1
Case174,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,54.21052632,0.0015,0.0002,24,0,0.4,2.86,1
Case175,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,57.89473684,0.0015,0.0002,24,0,0.4,2.86,1
Case176,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,61.57894737,0.0015,0.0002,24,0,0.4,2.86,1
Case177,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,65.26315789,0.0015,0.0002,24,0,0.4,2.86,1
Case178,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,68.94736842,0.0015,0.0002,24,0,0.4,2.86,1
Case179,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,72.63157895,0.0015,0.0002,24,0,0.4,2.86,1
Case180,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,76.31578947,0.0015,0.0002,24,0,0.4,2.86,1
Case181,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,80,0.0015,0.0002,24,0,0.4,2.86,1
Case182,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0005,0.0002,24,0,0.4,2.86,1
Case183,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.000736842,0.0002,24,0,0.4,2.86,1
Case184,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.000973684,0.0002,24,0,0.4,2.86,1
Case185,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.001210526,0.0002,24,0,0.4,2.86,1
Case186,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.001447368,0.0002,24,0,0.4,2.86,1
Case187,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.001684211,0.0002,24,0,0.4,2.86,1
Case188,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.001921053,0.0002,24,0,0.4,2.86,1
Case189,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.002157895,0.0002,24,0,0.4,2.86,1
Case190,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.002394737,0.0002,24,0,0.4,2.86,1
Case191,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.002631579,0.0002,24,0,0.4,2.86,1
Case192,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.002868421,0.0002,24,0,0.4,2.86,1
Case193,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.003105263,0.0002,24,0,0.4,2.86,1
Case194,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.003342105,0.0002,24,0,0.4,2.86,1
Case195,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.003578947,0.0002,24,0,0.4,2.86,1
Case196,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.003815789,0.0002,24,0,0.4,2.86,1
Case197,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.004052632,0.0002,24,0,0.4,2.86,1
Case198,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.004289474,0.0002,24,0,0.4,2.86,1
Case199,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.004526316,0.0002,24,0,0.4,2.86,1
Case200,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.004763158,0.0002,24,0,0.4,2.86,1
Case201,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.005,0.0002,24,0,0.4,2.86,1
Case202,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0001,24,0,0.4,2.86,1
Case203,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000147368,24,0,0.4,2.86,1
Case204,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000194737,24,0,0.4,2.86,1
Case205,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000242105,24,0,0.4,2.86,1
Case206,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000289474,24,0,0.4,2.86,1
Case207,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000336842,24,0,0.4,2.86,1
Case208,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000384211,24,0,0.4,2.86,1
Case209,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000431579,24,0,0.4,2.86,1
Case210,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000478947,24,0,0.4,2.86,1
Case211,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000526316,24,0,0.4,2.86,1
Case212,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000573684,24,0,0.4,2.86,1
Case213,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000621053,24,0,0.4,2.86,1
Case214,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000668421,24,0,0.4,2.86,1
Case215,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000715789,24,0,0.4,2.86,1
Case216,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000763158,24,0,0.4,2.86,1
Case217,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000810526,24,0,0.4,2.86,1
Case218,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000857895,24,0,0.4,2.86,1
Case219,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000905263,24,0,0.4,2.86,1
Case220,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.000952632,24,0,0.4,2.86,1
Case221,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.001,24,0,0.4,2.86,1
Case222,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,18,0,0.4,2.86,1
Case223,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,18.42105263,0,0.4,2.86,1
Case224,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,18.84210526,0,0.4,2.86,1
Case225,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,19.26315789,0,0.4,2.86,1
Case226,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,19.68421053,0,0.4,2.86,1
Case227,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,20.10526316,0,0.4,2.86,1
Case228,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,20.52631579,0,0.4,2.86,1
Case229,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,20.94736842,0,0.4,2.86,1
Case230,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,21.36842105,0,0.4,2.86,1
Case231,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,21.78947368,0,0.4,2.86,1
Case232,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,22.21052632,0,0.4,2.86,1
Case233,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,22.63157895,0,0.4,2.86,1
Case234,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,23.05263158,0,0.4,2.86,1
Case235,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,23.47368421,0,0.4,2.86,1
Case236,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,23.89473684,0,0.4,2.86,1
Case237,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24.31578947,0,0.4,2.86,1
Case238,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24.73684211,0,0.4,2.86,1
Case239,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,25.15789474,0,0.4,2.86,1
Case240,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,25.57894737,0,0.4,2.86,1
Case241,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,26,0,0.4,2.86,1
Case242,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,1
Case243,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,9.473684211,0.4,2.86,1
Case244,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,18.94736842,0.4,2.86,1
Case245,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,28.42105263,0.4,2.86,1
Case246,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,37.89473684,0.4,2.86,1
Case247,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,47.36842105,0.4,2.86,1
Case248,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,56.84210526,0.4,2.86,1
Case249,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,66.31578947,0.4,2.86,1
Case250,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,75.78947368,0.4,2.86,1
Case251,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,85.26315789,0.4,2.86,1
Case252,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,94.73684211,0.4,2.86,1
Case253,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,104.2105263,0.4,2.86,1
Case254,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,113.6842105,0.4,2.86,1
Case255,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,123.1578947,0.4,2.86,1
Case256,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,132.6315789,0.4,2.86,1
Case257,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,142.1052632,0.4,2.86,1
Case258,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,151.5789474,0.4,2.86,1
Case259,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,161.0526316,0.4,2.86,1
Case260,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,170.5263158,0.4,2.86,1
Case261,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,180,0.4,2.86,1
Case262,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.05,2.86,1
Case263,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.086842105,2.86,1
Case264,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.123684211,2.86,1
Case265,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.160526316,2.86,1
Case266,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.197368421,2.86,1
Case267,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.234210526,2.86,1
Case268,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.271052632,2.86,1
Case269,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.307894737,2.86,1
Case270,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.344736842,2.86,1
Case271,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.381578947,2.86,1
Case272,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.418421053,2.86,1
Case273,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.455263158,2.86,1
Case274,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.492105263,2.86,1
Case275,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.528947368,2.86,1
Case276,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.565789474,2.86,1
Case277,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.602631579,2.86,1
Case278,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.639473684,2.86,1
Case279,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.676315789,2.86,1
Case280,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.713157895,2.86,1
Case281,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.75,2.86,1
Case282,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,0.4,1
Case283,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,0.5,1
Case284,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,0.6,1
Case285,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,0.7,1
Case286,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,0.852631579,1
Case287,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,1.305263158,1
Case288,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,1.757894737,1
Case289,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.210526316,1
Case290,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.663157895,1
Case291,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,3.115789474,1
Case292,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,3.568421053,1
Case293,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,4.021052632,1
Case294,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,4.473684211,1
Case295,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,4.926315789,1
Case296,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,5.378947368,1
Case297,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,5.831578947,1
Case298,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,6.284210526,1
Case299,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,6.736842105,1
Case300,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,7.189473684,1
Case301,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,7.642105263,1
Case302,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,8.094736842,1
Case303,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,8.547368421,1
Case304,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,9,1
Case305,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,0.08
Case306,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,0.16
Case307,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,0.32
Case308,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,0.5
Case309,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,0.75
Case310,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,1
Case311,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,1.391578947
Case312,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,2.703157895
Case313,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,4.014736842
Case314,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,5.326315789
Case315,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,6.637894737
Case316,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,7.949473684
Case317,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,9.261052632
Case318,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,10.57263158
Case319,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,11.88421053
Case320,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,13.19578947
Case321,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,14.50736842
Case322,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,15.81894737
Case323,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,17.13052632
Case324,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,18.44210526
Case325,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,19.75368421
Case326,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,21.06526316
Case327,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,22.37684211
Case328,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,23.68842105
Case329,0,0,0.9,0.7,0.3311,837,0.0133,0.0432,0.049,0.92,40,0.0015,0.0002,24,0,0.4,2.86,25
